x,y
2003,74.472
2004,74.727
2005,74.89
2006,75.068
2007,75.342
2008,75.447
2009,75.678
2010,75.712
2011,75.917
2012,76.099
2013,76.275
2014,76.476
2015,76.65
2016,76.815
2017,76.936
2018,77.067
2019,77.257
2020,77.393
1960,56.793
1961,57.817
1962,57.667
1963,59.779
1964,60.582
1965,61.193
1966,61.963
1967,62.511
1968,63.005
1969,63.553
1970,64.11
1971,64.699
1972,65.35
1973,65.963
1974,66.528
1975,67.107
1976,67.608
1977,68.075
1978,68.487
1979,68.862
1980,69.246
1981,69.54
1982,69.841
1983,70.09
1984,70.358
1985,70.582
1986,70.847
1987,71.019
1988,71.236
1989,71.445
1990,71.656
1991,71.871
1992,72.081
1993,72.312
1994,72.553
1995,72.816
1996,73.1
1997,73.364
1998,73.619
1999,73.863
2000,74.08
2001,74.276
2002,74.426
2003,74.561
2004,74.65
2005,74.731
2006,74.783
2007,74.818
2008,74.84
2009,74.846
2010,74.849
2011,74.858
2012,74.827
2013,74.799
2014,74.779
2015,74.75
2016,74.733
2017,74.722
2018,74.712
2019,74.748
2020,74.795
1960,33.465
1961,33.946
1962,34.469
1963,35.029
1964,35.618
1965,36.24
1966,36.901
1967,37.584
1968,38.266
1969,39.127
1970,39.953
1971,40.753
1972,41.586
1973,42.451
1974,43.265
1975,44.09
1976,44.947
1977,45.789
1978,46.599
1979,47.411
1980,48.218
1981,49.034
1982,49.853
1983,50.637
1984,51.4
1985,52.118
1986,52.919
1987,53.72
1988,54.513
1989,55.261
1990,55.968
1991,56.642
1992,57.423
1993,58.117
1994,58.635
1995,59.516
1996,60.212
1997,60.852
1998,61.549
1999,62.23
2000,62.01
2001,63.444
2002,64.078
2003,64.696
2004,65.268
2005,65.805
2006,66.362
2007,66.954
2008,67.499
2009,67.897
2010,68.43
2011,68.881
2012,69.326
2013,69.707
2014,70.049
2015,70.343
2016,70.602
2017,70.847
2018,71.129
2019,71.391
2020,71.609
1960,50.372
1961,50.891
1962,51.389
1963,51.881
1964,52.349
1965,52.809
1966,53.264
1967,53.721
1968,54.188
1969,54.684
1970,55.197
1971,55.745
1972,56.3
1973,56.861
1974,57.424
1975,57.998
1976,58.583
1977,59.169
1978,59.691
1979,60.176
1980,60.646
1981,61.125
1982,61.57
1983,62.004
1984,62.364
1985,62.626
1986,62.678
1987,62.522
1988,61.755
1989,61.427
1990,60.533
1991,59.473
1992,58.348
1993,57.719
1994,56.154
1995,55.059
1996,54.357
1997,53.448
1998,52.523
1999,51.694
2000,51.011
2001,50.676
2002,50.632
2003,50.947
2004,51.617
2005,52.61
2006,53.918
2007,55.732
2008,57.121
2009,58.279
2010,60.013
2011,60.53
2012,60.8
2013,61.996
2014,62.608
2015,63.818
2016,65.464
2017,66.753
2018,65.422
2019,65.464
2020,65.647
1960,39.236
1961,39.737
1962,40.256
1963,40.781
1964,41.345
1965,41.929
1966,42.531
1967,43.158
1968,43.797
1969,44.442
1970,45.072
1971,45.688
1972,46.294
1973,46.854
1974,47.402
1975,47.913
1976,48.395
1977,48.838
1978,49.239
1979,49.597
1980,49.889
1981,50.159
1982,50.303
1983,50.423
1984,50.484
1985,50.518
1986,50.492
1987,50.409
1988,50.241
1989,49.986
1990,49.635
1991,49.252
1992,48.793
1993,48.353
1994,47.853
1995,47.35
1996,46.831
1997,46.319
1998,46.025
1999,45.75
2000,45.406
2001,45.393
2002,45.409
2003,45.76
2004,46.038
2005,46.433
2006,46.851
2007,47.426
2008,48.016
2009,48.648
2010,49.255
2011,49.948
2012,50.686
2013,50.902
2014,50.566
2015,52.793
2016,53.46
2017,53.721
2018,54.369
2019,55.025
2020,54.604
1960,71.1331707317073
1961,71.3460975609756
1962,71.3670731707317
1963,71.3807317073171
1964,71.7763414634146
1965,71.8721951219512
1966,72.0043902439024
1967,72.2078048780488
1968,72.3534146341463
1969,72.5014634146341
1970,72.7004878048781
1971,73.0292682926829
1972,72.9339024390244
1973,73.1626829268293
1974,73.2375609756098
1975,73.5217073170732
1976,73.8560975609756
1977,74.2156097560976
1978,74.529756097561
1979,74.8663414634146
1980,75.0780487804878
1981,75.4634146341463
1982,75.7634146341463
1983,76.0658536585366
1984,76.2170731707317
1985,76.3682926829268
1986,76.519512195122
1987,76.719512195122
1988,76.919512195122
1989,77.119512195122
1990,77.4219512195122
1991,77.6219512195122
1992,77.7243902439024
1993,77.8243902439025
1994,77.8268292682927
1995,78.0292682926829
1996,78.1804878048781
1997,78.4317073170732
1998,78.6341463414634
1999,78.8853658536585
2000,79.1365853658537
2001,79.3390243902439
2002,79.490243902439
2003,79.7414634146342
2004,79.8926829268293
2005,80.1926829268293
2006,80.3439024390244
2007,80.5439024390244
2008,80.6951219512195
2009,80.9951219512195
2010,81.2463414634146
2011,81.4487804878049
2012,81.6487804878049
2013,81.7487804878049
2014,81.8
2015,81.9
2016,81.9
2017,81.9
2018,82.0487804878049
2019,82.0487804878049
2020,81.7487804878049
1960,67.9339519629045
1961,68.2359322349445
1962,67.6901619835114
1963,68.6740026282383
1964,69.1702269896561
1965,69.3234595907427
1966,69.8234553673133
1967,69.3242744755165
1968,69.5551095617349
1969,69.0547392575317
1970,69.3304152082525
1971,69.5014811371977
1972,69.9606341578404
1973,70.1002774522687
1974,70.3520863206519
1975,70.175972670731
1976,70.3205898664644
1977,70.2459730644075
1978,70.1446657622575
1979,70.2477610926432
1980,69.888984623612
1981,70.3720501777774
1982,70.4554733187317
1983,70.3897851694296
1984,70.3491148561342
1985,70.3128834663237
1986,70.5651360397443
1987,70.6117633312342
1988,70.861708225052
1989,70.7319722597484
1990,70.6563313372586
1991,70.5752213034774
1992,70.7328371314157
1993,70.8459866151448
1994,70.8695439447473
1995,71.0254214282891
1996,71.3360580189951
1997,71.5172580696822
1998,71.8982376759956
1999,72.1845610740875
2000,72.719724722779
2001,73.0961481937343
2002,73.2424154880921
2003,73.3822527825258
2004,73.7304349327381
2005,73.8449951359211
2006,74.0926027308098
2007,74.2506487210768
2008,74.5759526780779
2009,74.9303639266576
2010,75.2939657786314
2011,75.8884748834282
2012,75.9934886034531
2013,76.3551629869808
2014,76.6756236113045
2015,76.5718777647788
2016,76.9698114171911
2017,76.9474426395729
2018,76.9768226818402
2019,77.2668446661451
2020,76.1440342769168
1960,71.3134146341463
1961,71.6448780487805
1962,71.1960975609756
1963,71.1875609756098
1964,72.0778048780488
1965,72.2017073170732
1966,72.3356097560976
1967,72.6365853658537
1968,72.590243902439
1969,72.6126829268293
1970,73.020243902439
1971,73.1307317073171
1972,73.6443902439024
1973,73.9409756097561
1974,74.2870731707317
1975,74.6656097560976
1976,74.7853658536585
1977,75.2380487804878
1978,75.1873170731707
1979,75.4660975609756
1980,75.4592682926829
1981,75.6931707317073
1982,76.0339024390244
1983,76.0312195121951
1984,76.6085365853659
1985,76.7336585365854
1986,76.8990243902439
1987,77.1975609756098
1988,77.2265853658537
1989,77.4212195121951
1990,77.2424390243902
1991,77.5146341463415
1992,77.8060975609756
1993,78.0853658536586
1994,78.35
1995,78.4170731707317
1996,78.8960975609756
1997,79.079512195122
1998,79.3243902439025
1999,79.580487804878
2000,79.6804878048781
2001,80.1804878048781
2002,80.3853658536585
2003,80.5365853658537
2004,81.0878048780488
2005,81.2365853658537
2006,81.490243902439
2007,81.7414634146342
2008,81.9926829268293
2009,82.0439024390244
2010,82.2463414634147
2011,82.6951219512195
2012,82.6975609756098
2013,82.7975609756098
2014,83.1975609756098
2015,82.8975609756098
2016,83.6024390243903
2017,83.5512195121951
2018,83.7536585365854
2019,83.9048780487805
2020,83.1
1960,71.47
1961,69.747
1962,72.043
1963,70.305
1964,72.476
1965,72.031
1966,72.366
1967,73.235
1968,71.206
1969,71.508
1970,71.165
1971,71.685
1972,71.868
1973,72.148
1974,72.237
1975,71.651
1976,72.57
1977,72.833
1978,73.211
1979,72.509
1980,73.428
1981,73.858
1982,74.87
1983,74.041
1984,76.076
1985,75.266
1986,75.616
1987,76.623
1988,77.045
1989,77.211
1990,77.185
1991,76.617
1992,78.125
1993,76.547
1994,78.005
1995,77.749
1996,77.962
1997,78.211
1998,78.898
1999,78.935
2000,79.155
2001,79.277
2002,78.906
2003,79.618
2004,80.125
2005,80.344
2006,80.694
2007,81.166
2008,81.317
2009,80.995
2010,81.12
2011,81.726
2012,81.339
2013,81.516
2014,81.884
2015,81.433
2016,81.366
2017,81.331
2018,81.375
2019,81.39
2020,81.264
1960,57.015
1961,57.537
1962,57.771
1963,57.15
1964,58.738
1965,59.455
1966,59.689
1967,60.72
1968,61.63
1969,61.905
1970,62.491
1971,62.732
1972,62.281
1973,63.905
1974,64.901
1975,66.279
1976,65.855
1977,67.402
1978,68.074
1979,68.186
1980,68.84
1981,69.909
1982,70.299
1983,70.011
1984,70.46
1985,71.176
1986,71.81
1987,72.54
1988,72.456
1989,72.467
1990,72.574
1991,73.574
1992,74.135
1993,74.195
1994,74.614
1995,74.609
1996,74.899
1997,75.596
1998,75.669
1999,76.018
2000,76.87
2001,76.773
2002,77.445
2003,77.387
2004,77.616
2005,78.016
2006,78.261
2007,77.826
2008,78.484
2009,78.741
2010,78.501
2011,79.11
2012,79.023
2013,79.339
2014,79.473
2015,79.746
2016,80.079
2017,80.35
2018,80.133
2019,80.326
2020,79.377
1960,33.275
1961,40.468
1962,50.818
1963,51.408
1964,52.156
1965,52.912
1966,53.637
1967,54.351
1968,55.057
1969,55.738
1970,56.607
1971,57.565
1972,58.418
1973,59.389
1974,60.168
1975,60.917
1976,61.796
1977,62.538
1978,63.218
1979,63.865
1980,64.42
1981,64.975
1982,65.463
1983,65.904
1984,66.3
1985,66.643
1986,66.97
1987,67.288
1988,67.581
1989,67.838
1990,68.005
1991,68.169
1992,68.734
1993,69.216
1994,69.52
1995,70.008
1996,70.266
1997,70.672
1998,71.172
1999,71.419
2000,71.881
2001,72.606
2002,72.985
2003,73.371
2004,73.748
2005,74.111
2006,74.504
2007,74.762
2008,74.872
2009,75.343
2010,75.599
2011,75.903
2012,76.192
2013,76.452
2014,76.717
2015,76.977
2016,77.218
2017,77.248
2018,77.744
2019,77.968
2020,78.077
1960,38.108
1961,38.744
1962,39.402
1963,39.955
1964,40.606
1965,41.177
1966,41.819
1967,42.419
1968,43.021
1969,43.643
1970,44.325
1971,44.992
1972,45.724
1973,46.556
1974,47.506
1975,48.346
1976,49.291
1977,50.184
1978,50.927
1979,51.682
1980,52.27
1981,52.734
1982,52.919
1983,53.171
1984,53.037
1985,53.174
1986,53.202
1987,53.187
1988,53.017
1989,52.876
1990,52.603
1991,52.323
1992,52.138
1993,51.925
1994,51.737
1995,51.61
1996,51.52
1997,51.449
1998,51.108
1999,50.957
2000,50.842
2001,50.81
2002,50.886
2003,50.954
2004,51.363
2005,51.824
2006,52.355
2007,52.97
2008,53.653
2009,54.394
2010,55.023
2011,55.52
2012,56.158
2013,56.748
2014,57.208
2015,57.762
2016,58.06
2017,58.48
2018,58.849
2019,59.319
2020,59.032
1960,34.819
1961,35.406
1962,42.516
1963,42.918
1964,43.31
1965,43.889
1966,44.436
1967,45.176
1968,45.978
1969,46.821
1970,47.583
1971,48.251
1972,48.9
1973,49.324
1974,49.571
1975,49.718
1976,49.88
1977,49.995
1978,50.28
1979,50.575
1980,51.041
1981,51.517
1982,52.085
1983,52.762
1984,53.22
1985,53.899
1986,54.037
1987,54.724
1988,54.934
1989,54.947
1990,54.868
1991,54.658
1992,54.481
1993,54.062
1994,53.528
1995,53.222
1996,52.82
1997,52.737
1998,52.582
1999,52.695
2000,52.932
2001,53.142
2002,53.415
2003,53.883
2004,54.178
2005,54.362
2006,54.856
2007,55.165
2008,55.655
2009,56.102
2010,56.582
2011,57.133
2012,57.792
2013,58.476
2014,58.935
2015,59.658
2016,60.233
2017,60.81
2018,61.18
2019,61.584
2020,60.833
1960,40.857
1961,40.239
1962,40.342
1963,40.604
1964,40.052
1965,40.704
1966,42.053
1967,42.31
1968,42.705
1969,42.976
1970,43.284
1971,43.656
1972,43.933
1973,44.096
1974,44.41
1975,44.471
1976,44.656
1977,44.763
1978,44.537
1979,45.207
1980,45.473
1981,45.72
1982,45.92
1983,46.181
1984,46.445
1985,46.624
1986,46.914
1987,47.336
1988,47.768
1989,48.17
1990,48.601
1991,48.948
1992,49.244
1993,49.551
1994,49.884
1995,50.411
1996,49.307
1997,50.402
1998,49.696
1999,49.945
2000,51.781
2001,52.116
2002,52.333
2003,52.827
2004,53.426
2005,53.927
2006,54.534
2007,54.923
2008,55.339
2009,55.836
2010,56.417
2011,57.069
2012,57.248
2013,57.762
2014,58.296
2015,58.49
2016,59.066
2017,59.411
2018,59.942
2019,60.276
2020,59.739
1960,47.979
1961,48.697
1962,49.499
1963,50.118
1964,50.696
1965,51.2
1966,51.774
1967,52.101
1968,52.715
1969,53.195
1970,53.634
1971,54.043
1972,54.36
1973,54.7
1974,55.059
1975,55.323
1976,55.602
1977,55.806
1978,56.065
1979,56.314
1980,56.593
1981,56.827
1982,57.019
1983,57.232
1984,57.453
1985,57.517
1986,57.552
1987,57.431
1988,57.009
1989,56.513
1990,55.926
1991,55.243
1992,54.663
1993,54.146
1994,53.738
1995,53.644
1996,53.491
1997,47.19
1998,50.894
1999,52.757
2000,53.682
2001,54.395
2002,55.088
2003,55.948
2004,56.986
2005,58.126
2006,58.878
2007,59.643
2008,60.426
2009,61.088
2010,61.683
2011,61.992
2012,62.317
2013,62.695
2014,62.95
2015,63.233
2016,63.577
2017,63.76
2018,64.053
2019,62.747
2020,63.785
1960,57.13
1961,57.73
1962,58.301
1963,58.892
1964,59.375
1965,59.815
1966,60.204
1967,60.531
1968,60.871
1969,61.216
1970,61.569
1971,62.051
1972,62.569
1973,63.06
1974,63.64
1975,64.27
1976,64.845
1977,65.424
1978,65.954
1979,66.38
1980,66.868
1981,67.197
1982,67.531
1983,67.745
1984,67.979
1985,66.276
1986,68.26
1987,68.268
1988,68.391
1989,68.533
1990,68.644
1991,68.813
1992,69.038
1993,69.342
1994,69.613
1995,69.933
1996,70.189
1997,70.492
1998,70.738
1999,70.926
2000,71.32
2001,71.502
2002,71.939
2003,72.361
2004,72.695
2005,73.081
2006,73.468
2007,73.837
2008,74.295
2009,74.742
2010,75.033
2011,75.32
2012,75.597
2013,75.827
2014,76.043
2015,76.257
2016,76.471
2017,76.646
2018,76.748
2019,76.752
2020,74.769
1960,39.694
1961,40.147
1962,40.58
1963,40.926
1964,41.25
1965,41.7
1966,42.147
1967,42.754
1968,43.462
1969,44.158
1970,44.863
1971,45.581
1972,46.305
1973,46.881
1974,47.474
1975,46.628
1976,48.523
1977,49.047
1978,49.67
1979,50.251
1980,50.8
1981,51.312
1982,51.895
1983,52.273
1984,52.941
1985,53.482
1986,54.029
1987,54.368
1988,54.95
1989,55.224
1990,55.84
1991,56.194
1992,56.733
1993,57.276
1994,57.694
1995,58.015
1996,58.344
1997,58.39
1998,58.407
1999,58.781
2000,58.757
2001,59.163
2002,59.056
2003,59.258
2004,59.48
2005,59.604
2006,59.875
2007,60.102
2008,60.475
2009,60.831
2010,61.123
2011,61.503
2012,61.834
2013,62.224
2014,62.516
2015,62.896
2016,63.237
2017,63.625
2018,63.912
2019,64.068
2020,64.166
1960,49.411
1961,49.953
1962,50.392
1963,50.894
1964,51.345
1965,51.808
1966,52.356
1967,52.722
1968,53.176
1969,53.736
1970,54.333
1971,54.813
1972,55.309
1973,56.008
1974,56.837
1975,57.89
1976,58.65
1977,59.568
1978,60.306
1979,60.917
1980,61.368
1981,61.593
1982,61.67
1983,61.693
1984,61.661
1985,62.182
1986,62.747
1987,63.404
1988,64.058
1989,64.446
1990,65.023
1991,65.176
1992,65.318
1993,65.312
1994,65.25
1995,64.093
1996,65.763
1997,66.378
1998,66.993
1999,67.569
2000,68.618
2001,69.929
2002,70.705
2003,71.429
2004,71.999
2005,72.68
2006,72.239
2007,72.835
2008,72.508
2009,73.088
2010,73.499
2011,74.257
2012,74.484
2013,75.059
2014,75.24
2015,74.62
2016,75.742
2017,76.593
2018,75.733
2019,76.004
2020,74.808
1960,60.415
1961,60.901
1962,61.111
1963,61.624
1964,62.083
1965,62.663
1966,63.367
1967,63.921
1968,64.428
1969,65.016
1970,65.361
1971,66.301
1972,66.716
1973,67.953
1974,68.454
1975,69.4
1976,70.294
1977,71.288
1978,72.239
1979,72.423
1980,72.899
1981,73.799
1982,74.654
1983,75.079
1984,75.091
1985,75.111
1986,75.505
1987,75.741
1988,76.106
1989,76.263
1990,76.63
1991,76.591
1992,76.627
1993,76.703
1994,76.67
1995,76.552
1996,76.804
1997,77.07
1998,76.896
1999,77.138
2000,77.586
2001,77.545
2002,77.983
2003,78.072
2004,78.331
2005,78.505
2006,78.514
2007,78.462
2008,78.445
2009,78.672
2010,78.67
2011,79.348
2012,79.283
2013,79.403
2014,78.774
2015,79.086
2016,79.459
2017,79.377
2018,79.484
2019,79.427
2020,79.277
1960,61.9521207387453
1961,62.1836000512367
1962,62.6841945857586
1963,63.288678426446
1964,63.6343876947046
1965,63.9506468931377
1966,64.2753054001116
1967,64.5062503975779
1968,64.5345832334075
1969,64.6846626493849
1970,64.9526870268962
1971,65.1046495152716
1972,65.2159247042566
1973,65.5788597177228
1974,66.0671486474655
1975,66.2425409740592
1976,66.3791705297291
1977,66.5704784318898
1978,66.8917779911475
1979,67.1460001025905
1980,67.3505400824541
1981,67.6280366591427
1982,67.8918287980074
1983,67.9368557213842
1984,68.0861748767448
1985,68.2296307484699
1986,68.512012214923
1987,68.8005584638303
1988,69.003177995189
1989,69.3560690179876
1990,69.4554833471453
1991,69.5710446740105
1992,69.6002279457905
1993,69.6395441191741
1994,69.568207015801
1995,69.6048129410806
1996,69.5733404633184
1997,69.4884068792819
1998,69.4885095499774
1999,69.3827805712848
2000,69.5755438666278
2001,69.6767907905275
2002,70.0197614736205
2003,69.7719837196226
2004,70.1953125765024
2005,70.4579949689513
2006,70.674661042537
2007,71.0164518617829
2008,71.1546134200335
2009,71.8315417096283
2010,72.028519789294
2011,72.3905236238737
2012,72.6681296185622
2013,72.7670098838944
2014,72.72436450457
2015,72.660938484734
2016,72.58985680881
2017,72.6556883280453
2018,72.5812150021789
2019,72.5194980301061
2020,72.5748824441501
1960,64.173
1961,64.512
1962,65.038
1963,64.94
1964,65.905
1965,66.318
1966,66.715
1967,67.11
1968,67.511
1969,67.936
1970,68.398
1971,68.918
1972,69.462
1973,70.02
1974,70.57
1975,71.079
1976,71.524
1977,71.895
1978,72.201
1979,72.447
1980,72.752
1981,72.939
1982,73.13
